treme_4194	TREMELLA_MESENTERICA	5217	TREME
triad_390	TRICHOPLAX_ADHAERENS	10228	TRIAD
triat_1934	TRICHODERMA_ATROVIRIDE	xxxx	TRIAT
trica_1449	TRIBOLIUM_CASTANEUM	7070	TRICA
trieq_4231	TRICHOPHYTON_EQUINUM_CBS127.97	xxxx	TRIEQ
trier_4706	TRICHODESMIUM_ERYTHRAEUM_IMS101	XXXX	TRIEI
trire_4144	TRICHODERMA_REESEI	xxxx	TRIRE
trive_4146	TRICHODERMA_VIRENS_GV29-8	XXXX	TRIVE
trybr_3330	TRYPANOSOMA_BRUCEI	999953	TRYB2
tryel_5806	TRYPETHELIUM_ELUTERIAE	XXXX	TRYEL
tubme_4616	TUBER_MELANOSPORUM	656061	TUBMM
tupbe_2607	TUPAIA_BELANGERI	37347	TUPBE
turtr_2608	TURSIOPS_TRUNCATUS	9739	TURTR
uncre_2939	UNCINOCARPUS_REESII	xxxx	UNCRE
ustma_1941	USTILAGO_MAYDIS	237631	USTMA
vanpo_3144	VANDERWALTOZYMA_POLYSPORA	xxxx	VANPO
veral_4233	VERTICILLIUM_ALBO-ATRUM_VAMS.102	xxxx	VERAL
verda_1942	VERTICILLIUM_DAHLIAE_VDLS.17	27337	VERDA
vitvi_2178	VITIS_VINIFERA	29760	VITVI
volca_3480	VOLVOX_CARTERI_F._NAGARIENSIS	xxxx	VOLCA
wucba_2611	WUCHERERIA_BANCROFTI	xxxx	WUCBA
xanpa_5752	XANTHORIA_PARIETINA_	XXXX	XANPA
xentr_374	XENOPUS_TROPICALIS	8364	XENTR
yarli_2335	YARROWIA_LIPOLYTICA	284591	YARLI
sacce_2336	SACCHAROMYCES_CEREVISIAE	559292	YEAST
zasce_5787	ZASMIDIUM_CELLARE_ATCC_36951	XXXX	ZASCE
zoprh_5788	ZOPFIA_RHIZOPHILA	XXXX	ZOPRH
zygro_4218	ZYGOSACCHAROMYCES_ROUXII	xxxx	ZYGRO
zymmo_5641	ZYMOMONAS_MOBILIS_SUBSP._MOBILIS_ZM4	XXXX	ZYMMO
